company,location,posted_time_ago,applicant_number,job_title,job_description,level,employment_type,job_function,industries
CareerAddict,"London, England, United Kingdom",4 days ago,,"Senior Systems Analyst/Application Support - Insurance - Hybrid working - London, City","Joining this growing Lloyd's of London Syndicate as a Senior Systems Analyst you will have previous experience working on Policy Administration Systems ie Xuber, Eclipse, Subscribe, DXC and recent experience working in the Lloyd's of London Insurance Market - preferably a Syndicate.The Senior Systems Analyst will support the management of all applications possessing a proven track record in systems support in the Insurance sector with a good understanding of the requirements needed to support the business.This role will cover full life cycle of changes and upgrades including management of internal and external vendor ticketing systemsKey ResponsibilitiesImplementation, development and maintenance of all applications, ensuring a robust and effective control framework existsPlanning all changes including deploymentEnsure ticketing system is maintained and operated efficiently and effectively to meet requirements of all stakeholdersDemonstrate strong understanding of the system estate and be able to articulate system capabilities and functionalityKey skills/experience required:-Recent experience working in the Lloyd's of London Insurance Market - preferably a Syndicate is ESSENTIALPrevious experience working with a Policy Administration System - ie Xuber, Eclipse, Subscribe, DXCStrong systems background in the Insurance sector ideally across a range of applicationsStrong SQL skillsMicrosoft Azure would be highly desirableGood communication skills and ability to develop and manage relationships with key stakeholders.



        
            Show more
          

          



        
            Show less",Not Applicable,Full-time,Information Technology,IT Services and IT Consulting
TipTopJob,"City of Westminster, England, United Kingdom",4 days ago,,"Senior Analyst (Oil, Gas and Mining)","Role Title: Senior Analyst (Oil, Gas and Mining) Location: Covent Garden, UK Reporting to: Head of Oil, Gas and Mining Start Date: ASAP Term: 12 Month contract with view to permanent role Organisation Carbon Tracker Initiative is an independent financial think tank that carries out in:depth analysis on the impact of the energy transition on capital markets and the financial risks of continued investment in fossil fuels. We believe that financial markets, regulators, investors and policymakers all have an urgent role to play in guiding the world to a climate:secure energy system. Carbon Trackers analysis of unburnable carbon, stranded assets, and wasted capital has reframed the debate around climate change and energy transition risk. We provide data and analysis to a range of institutional investors and investor organisations such as the CA100+. We are looking for an experienced Analyst to join our Oil, Gas and Mining team to develop our Downstream oil and gas workstream. The role will be focused on analysing the changing role of refineries through the energy transition, considering product demand changes (e.g fuels) and the potential pivot towards chemicals feedstocks for the industry. This will include analysis and modelling of large datasets to generate insights, and will include analysis of production and investment plans alongside emissions targets, remuneration incentives and corporate disclosures. The successful applicant will be expected to deliver public materials from the start : to a primary investment audience of stewardship/sustainability teams and portfolio managers : and to engage directly with these and other stakeholders. The role will require engaging with other sector analysts (e.g. automotive) also have the opportunity influence the research agenda for the wider team and contribute to sector:wide analyses, as well as write blogs and other public materials. Role and Responsibilities:Lead individual oil, gas and mining research projects. Execute sound judgement and critical thinkingDrive research by collecting, organising and analysing purchased and proprietary datasets as well as a broad range of public disclosuresConfidently communicate complex analyses to financial audience, including preparation of presentation materials, and engagement with investors, supported by investor outreach colleaguesContribute to sector reports, analyst notes and commentary (see Carbon Tracker website for examples), including suggesting new ideas for cutting:edge research projectsWork independently and alongside others to achieve team and organisational objectivesSuggest new ideas for cutting edge research projects Required Skills and Experience:Firm grasp of numbers and quantitative analysis, comfortable working with large datasetsExcellent written and verbal communication skills essential, with the ability to translate complexity clearly and concisely to provide clear insightsAdept at sourcing relevant, credible data and drawing impactful conclusionsStrong professional experience in any of the following areas: investment and financial analysis, economics and/or the energy or chemicals sectorsExcellent academic record, educated to degree level, preferably in a numerate discipline (e.g. physical sciences, engineering, maths, economics or finance)Energy industry experience strongly preferred with Downstream (refining/petrochemicals) experience particularly desirableCompetent in MS Office Suite, good proficiency in Excel; skills in other relevant analytics/data science packages (e.g. Power BI / Python) also of interest. Level 1 CFA (or higher) desirableExperience in working in a deadline driven environment Required Attributes:A critical eye and a willingness to challenge assumptions, confident forming a logical argumentInfluential, talented, credible research and report writerMethodical and organised with a high attention to



        
            Show more
          

          



        
            Show less",Mid-Senior level,Contract,Business Development and Sales,Advertising Services
,,,,,,,,,
Energy Jobline,"London, England, United Kingdom",4 days ago,,IT Engineer,"My Asset Management Client is looking to bring in a IT Energy to join the teamWithin this role you will be responsible for the analysis of their IT estate, review of vendor/MSP agreements & services.Followed by project work around Data & Migration to the cloudRequirementsBackground in Infrastructure & Technology experience - O365 suite, Wintel Environment.Background working with MSP, either on site or as an end client3 - 5 years experienceData, Controls around financial Data, storage, analysis, migration.Cloud - Azure, Hybrid environments.Experience working within Financial servicesBroad technology management experience - this role ranges from reporting back to senior stakeholders to deskside support.Experience mentoring & training IT Permanent staffBackground working withing a small firm or start up is essential (Apply online only) people.Company OfferingsCompetitive Market Salary (including a full discretionary annual bonus)Health and Wellness Benefits (free access to mental health support/counselling services)Private Company PensionMeal VouchersProfessional Development and Support (commitment to supporting continuous professional development for growth and progressionTeam Building Events/Socials (including an annual company ski trip, team outings, internal ad hoc celebrations, and company-sponsored events/partiesVolunteering and Community Engagement OpportunitiesPlease click to find out more about our Key Information Documents. Please note that the documents provided contain generic information. If we are successful in finding you an assignment, you will receive a Key Information Document which will be specific to the vendor set-up you have chosen and your placement.To find out more about Huxley, please visitHuxley, a trading division of SThree Partnership LLP is acting as an Employment Business in relation to this vacancy | Registered office | 1st Floor, 75 King William Street, London, EC4N 7BE, United Kingdom | Partnership Number | OC(phone number removed) England and Wales
        


        
            Show more
          

          



        
            Show less",Entry level,Full-time,Engineering and Information Technology,Staffing and Recruiting
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
Finitas,"City of London, England, United Kingdom",5 days ago,74 applicants,Senior Risk Analyst,"Senior Risk Analyst | Lloyds Syndicate | Flexible salaryFinitas are excited to be working with a top Lloyd's Syndicate in their appointment of a Senior Risk Analyst to support the Risk Function.This role will work closely with the Head of Risk and allow the successful candidate exposure across the wider business. This is an integral position within the Risk Function and you will be responsible for Validation, contributing to OSRA and helping to maintain the Risk and Control register.Key Attributes:London Market risk experience in a similar quantitative risk roleValidation experience beneficialExcellent communication and stakeholder management skills.If you are interested in this opportunity to join a market-leading team, then please get in touch with Lizzie now!



        
            Show more
          

          



        
            Show less",Mid-Senior level,Full-time,Analyst,Insurance
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
TikTok,"London, England, United Kingdom",2 days ago,81 applicants,"Business Research Analyst, London or Dublin","Responsibilities TikTok is the leading destination for short-form mobile video. At TikTok, our mission is to inspire creativity and bring joy. TikTok's global headquarters are in Los Angeles and Singapore, and its offices include New York, London, Dublin, Paris, Berlin, Dubai, Jakarta, Seoul, and Tokyo. Why Join UsCreation is the core of TikTok's purpose. Our platform is built to help imaginations thrive. This is doubly true of the teams that make TikTok possible. Together, we inspire creativity and bring joy - a mission we all believe in and aim towards achieving every day. To us, every challenge, no matter how difficult, is an opportunity; to learn, to innovate, and to grow as one team. Status quo? Never. Courage? Always. At TikTok, we create together and grow together. That's how we drive impact - for ourselves, our company, and the communities we serve. Join us.The global Monetization Integrity team ensures safe and quality experiences between users, creators and businesses. The team is responsible for creating scalable and reliable solutions that allow TikTok users and businesses to interact in a trustworthy manner, always working to anticipate and protect against threats. The team is composed of Policy, Business Analytics and Optimization,  Operations, Risk, Planning, Training and Data specialists working cross functionally with key stakeholders ( Sales, Product, Engineering, Public Relations, Global Communications, Legal, others). As the Business Research analyst and part of the Business Analytics and Optimization team under Monetization Integrity, your primary responsibility is to conduct in-depth research and analysis to provide insights into industry benchmarks, market trends, and competitive landscapes. This role involves gathering and interpreting data, preparing reports, and supporting strategic decision-making within TikTok's organization.  Key responsibilities: - Support the Business Research Team to create processes, framework, tools and ways of working on industry report, benchmark and business analysis to empower Monetisation Integrity and partners to make informed decisions;- Conduct thorough research  industry benchmarks and market trends;- Compare Tiktok's ( Ad Integrity policies, process and product) performance against industry standards;- Provide insights on competitive strengths, weaknesses, opportunities, and threats;- Assess potential opportunities and threats to inform the Monetisation Integrity team on business strategies;- Perform Data Collection and Analysis: Gather relevant data, utilize statistical and analytical tools to interpret data and draw meaningful conclusions;- Support the Business Research team to identify statistical and analytical tools the team could use to improve benchmark and industry reports.;- Prepare clear and concise reports, presentations, and documentation summarizing research findings.Provide clear and concise insights to stakeholders;- Collaborate with multiple functions and  teams. Qualifications Minimum qualifications:- Experience in benchmarking, market research, or business analysis. And, willingness to continuously detect and analyze the latest buy side industry trends and the competitor landscape- Strong analytical skills with proficiency in data interpretation and statistical analysis.- Excellent communication skills, both written and verbal,  with the ability to synthesize data into useful formats and bring actionable insights through effective communication-  Project management skills, with the ability to work on multiple projects simultaneously to meet tight deadlines, in a high paced environment.Preferred qualifications:- Eagerness to work in an evolving and fast-paced environment- Proficiency in using research tools, databases, and data visualization tools.TikTok is committed to creating an inclusive space where employees are valued for their skills, experiences, and unique perspectives. Our platform connects people from across the globe and so does our workplace. At TikTok, our mission is to inspire creativity and bring joy. To achieve that goal, we are committed to celebrating our diverse voices and to creating an environment that reflects the many communities we reach. We are passionate about this and hope you are too.
        


        
            Show more
          

          



        
            Show less",Not Applicable,Full-time,"Research, Analyst, and Information Technology",Entertainment Providers
ClearCourse,"City of London, England, United Kingdom",4 days ago,,Junior DevOps Engineer,"Company DescriptionClearCourseJob DescriptionWould you like to join a rapidly growing collaborative of disruptive technology companies working together to build a brilliant fintech payments business with exceptional people and the best products and services?Since our inception in 2018, weve scaled our portfolio to encompass nearly 40 leading brands and now number in excess of 1,000 employees globally. Across our SaaS platforms, were creating an environment where talented entrepreneurs and their businesses can thrive. As a ClearCourse employee, youll benefit from the feel of an innovative, close-knit tech start-up environment where youll be able to collaborate with exceptional people and fast track your career.The partnership launched a new payments business, ClearAccept, to deliver this service, by assembling a highly accomplished team with a track record of successfully launching new payments technology.Our innovative payments platform is built using a cloud native microservice architecture running on AWS using serverless infrastructure (AWS ECS + Fargate). Our CI/CD process is managed by our DevOps team using Infrastructure as Code with Terraform and all our services are covered by automation tests using BDD. We have also launched Android application written in Kotlin to run a payment application on an Ingenico Android payment terminal.As we continue to enhance the platform and rapidly grow our customer base, we require a DevOps Engineer to join our team and help us build & maintain our cloud-based infrastructure. The ideal candidate will have a strong understanding of both development and operations, as well as experience with a variety of DevOps tools and technologies.As part of ClearCourse, ClearAcceptoffers a competitive salary and generous benefits package that includes:Life Assurance Private medical cover with cash plan Group Income Protection Company Pension Enhanced maternity, paternity and adoption pay Generous training budgets and reimbursement for professional memberships Hybrid-working model with 25 days annual leave 24/7 employee assistance programme including Peppy Health App Bike to Work Scheme Recruitment Referral scheme Additional flexible benefits with the Perkbox platform, providing discounts and freebies from major retailers Key Accountabilities Part of the DevOps team responsible forManagement of AWS environments across a Microservices architecture, ensuring that systems are highly available, auto scalable, self-healing, secure and operate with 99.99% uptime Production deployments with zero downtime & automated rollback procedures Change control procedures to meet PCI requirements 3rd line technical support for infrastructure related issues Build, deploy, and maintain our AWS infrastructure using Infrastructure-as-Code Develop, maintain & supportinfrastructure and application deployment pipelines logging, monitoring & alerting of infrastructure & applications Collaborate with DevOps & development team members Monitor our infrastructure for cost optimization, performance and security Maintain technical documentation and procedures for infrastructure and operations processes Troubleshoot and resolve technical issues & development/deployment blockers Required Skills & Experience1-3 years DevOps experience Knowledge of core AWS concepts and services Experience managing AWS infrastructure using Infrastructure-as-Code Building CI/CD pipelines for infrastructure/application deployments Unix/Linux scripting skills (Linux Bash, Python) Containers (Docker) Monitoring infrastructure & applications Problem-solving and troubleshooting skills Good communication and teamwork skills Good technical documentation & knowledge sharing skills Desired Skills & ExperienceAzure DevOps Cloud Certification (AWS Certified: Developer / Solutions Architect / SysOps Administrator) Container Orchestration (AWS ECS/EKS, Fargate, Kubernetes) Previous Payments / Point of Sale experience Terraform If this sounds like you, please click apply now for consideration.
        


        
            Show more
          

          



        
            Show less",Mid-Senior level,Full-time,Information Technology,Software Development
,,,,,,,,,
"Iskra Kondenzatorji, capacitors","London, England, United Kingdom",2 days ago,,Underwriting Assistant,"Underwriting Assistant / Underwriting Operations Analyst - Casualty & Specialty Reinsurance, Delegated Authority Business, Binder Arrangements, Bordereaux Reporting, MS Excel, PowerBI, Stakeholder Engagement. Permanent, London/Remote (Hybrid). £45k - £55k (Negotiable on experience) +Bonus +BenefitsUnderwriting Assistant / Underwriting Operations Analyst sought by global Reinsurance company operating primarily within the Casualty and Specialty markets.You will undertake operational support work relating to delegated authority business which will involve liaison with brokers and underwriters to support the binder arrangements and facilitate business. You will review all slips prior to contract arrangement, monitor exceptions and ultimately have responsibility for overseeing the operational side of the Casualty & Specialty book, within a small team of 3.Secondly, the Underwriting Assistant / Underwriting Operations Analyst will provide insight and analysis relating to ongoing business through the management of data within MS Excel and (potentially) PowerBI generating relevant reports for brokers, underwriters and internal management stakeholders. You will look at variances in claims received/business booked as well as wider trends and provide insightful reports as required. Finally, you will be involved in the annual outward reinsure data project which will require compilation of data and appropriate analysis.This is an operational role within the insurance environment and as such we are searching for an Underwriting Assistant / Underwriting Technician / Assistant Underwriter / Delegated Authority Reporting Analyst. You will be comfortable liaising with both broker and underwriters, have a strong understanding of binder arrangements and the delegated authority process. You will be familiar with slips (pre-contract agreements), Bordereaux reporting and be confident in your use (at intermediate level at least) with MS Excel, with an ability to write Excel statements. You may have some experience in PowerBI but this is non-essential. You will be a self-sufficient individual who possesses excellent communication skills.You may have been working in either an Insurance Underwriters, Reinsurance Company most recently or have a background in Financial Services. We are open to experience in terms of business lines but any exposure to casualty risk would be highly beneficial. You will however have worked with and understand the delegated authority business model and the binder agreements which underpin the arrangements.Exceptional opportunity to join and well-respected, global reinsurance firm. City of London location with hybrid working - Mondays and Thursdays are mandatory days. Excellent benefits and career progression opportunity. Please note that 1st stage interviews will be undertaken face-to-face with subsequent interviews completed via MS Teams.
        


        
            Show more
          

          



        
            Show less",Entry level,Full-time,Finance and Sales,Insurance
ETRA Talent,"London, England, United Kingdom",3 days ago,25 applicants,SENIOR FX QUANT ANALYST,"FX Desk Quantitative Analyst Needed for an Amazing Start-Up.I am seeking to represent an experienced Senior FX Quant Analyst to play a pivotal role in enhancing our clients product offerings, ideally someone at VP/Director level or senior.Initially this role requires utilizing extensive FX market experience to enhance the quant library, translating theoretical market concepts into practical and robust financial solutions. This is an opportunity to lead and innovate in unexplored areas of the financial industry. Fantastic! Responsibilities: Please apply to find out!Minimum Experience / Qualification:PhD (or equivalent) in Maths, Physics, or Engineering from a prestigious university.Minimum of 5 years' experience as a Front Office FX Quant, with in-depth knowledge of market conventions and dynamics.Technical proficiency: Exhibit strong skills in QuantLib and Python, with additional familiarity in JavaScript, C++, and Bash being advantageous.Independence and proactivity: Excel in a start-up environment, embracing its challenges and opportunities.Small print: Looking for someone with not only the above technical skillset, but a person with an entrepreneurial mindset, who would like to join this adventure/journey through thick and thin. The Reward aka Upside, could be huge! Total Comp: Its a Start-Up with amazing potential, would recommend if you meet the above criteria, that you do apply! I will discuss the package with you.The Founder/CEO is borderline Genius and the CTO an amazing Tech Lead with an impressive Track Record, you will essentially be the Quant in-between, with the opportunity to become the Head Quant as things take off.Please, share and forward this advert to anyone relevant. Thanks ParvFounder / CEO (of another start-up)



        
            Show more
          

          



        
            Show less",Director,Full-time,"Information Technology, Finance, and Engineering","IT Services and IT Consulting, Capital Markets, and Financial Services"
,,,,,,,,,
,,,,,,,,,
Tripadvisor,"London, England, United Kingdom",1 day ago,93 applicants,Principal Analytics Engineer - Viator,"About ViatorViator, a Tripadvisor company, is the leading marketplace for travel experiences. We believe that making memories is what travel is all about. And with 300,000+ travel experiences to explore—everything from simple tours to extreme adventures (and all the niche, interesting stuff in between)—making memories that will last a lifetime has never been easier. With industry-leading flexibility and last-minute availability, it's never too late to make any day extraordinary. Viator. One app, 300,000+ travel experiences you’ll remember.Data isn’t just a number at Viator, it’s a product that serves as a key input to nearly every decision we make. We are seeking a Principal Analytics Engineer to serve as an advocate for our data; someone to help the Data Platform Team team optimize Viator’s data models, improve the usability and discoverability of our data, and ultimately increase its impact.The Data Platform Team develops the platform, infrastructure, and tools that make up Viator’s data ecosystem. Sitting within this team, the ideal Principal Analytics Engineer candidate is experienced with supporting multiple products and various stakeholders, both technical and non-technical - someone with a strong understanding of the business and the ability to weigh business needs against technical requirements . This role will be partnering closely with our engineering, data engineering, finance, and analytics teams across a wide range of projects.Responsibilities We are seeking a Principal Analytics Engineer who will have the curiosity and drive to move forward data and business intelligence projects of both strategic and tactical importance within a large, fast moving, and data driven organization. This role will work with a wide variety of stakeholders to ensure that the data used to drive business decisions is accurate, timely, and accessibleExecute strategic projects to create opportunities for data driven decision making. For example, identifying areas where existing data may be insufficient then researching and crafting a plan for improvement.Make tactical improvements to a complex data infrastructure. For example, overseeing a project to centralize and standardize similar data coming from different sources.Forensic data investigation—investigating and diagnosing often complex data interaction issues.Effectively and easily communicate business requirements to technical stakeholders and technical requirements to business stakeholders.Work with people in a variety of functions across the business to satisfy their data and reporting needs—finance, marketing, analytics, product, and engineeringKey RequirementsBachelor's Degree in a technical or business related field (Mathematics, Information Systems, Computer Science, or related Engineering) Master's Degree a plus5+ years in an analytical or business intelligence role (ideal backgrounds include: a similar Analytics Engineering role at a web company, a data-based consulting role, or other data strategy type positions)Advanced SQL and data skills for data modeling with large, complex datasetsAbility to communicate effectively with people across multiple functionsExcellent problem solving and analytical skills and a desire to work independently to proactively solve a variety of data problems in a fast-paced environmentDemonstrated strength in data modeling and data warehousing to solve analytics needs across the businessConfidence in manipulating, processing, and extracting value from large datasetsExperience in reporting and data visualization with automated self-service reporting toolsKnowledge of e-commerce and web and native app analytics a plusKnowledge of financial data and ledger-based systems a plus Does the idea of transforming Viator’s data and analytics capabilities using the latest tech appeal to you? If so, then we’d love to hear from you!Perks of Working at ViatorCompetitive compensation packages, including base salary, annual bonus, and equity.“Work your way” with flexibility to suit your lifestyle. We take a remote-friendly approach to collaboration, with the option to join on-site as often as you’d like in select locations. Flexible schedule. Work-life balance is ingrained in our culture by design. Trust and accountability make it work.Donation matching. Give back? Give more! We match qualifying charitable donations annually.Tuition assistance. Want to level up your career? We love to hear it! Receive annual support for qualified programs.Lifestyle benefit. An annual benefit to spend on yourself. Use it on travel, wellness, or whatever suits you.Travel perks. We believe that travel is employee development, so we provide discounts and more.Employee assistance program. We’re here for you with resources and programs to help you through life’s challenges.Health benefits. We offer great coverage and competitive premiums.Our ValuesWe aspire to lead; We’re relentlessly curious;... want to know more? Read up on our values: We aspire to lead. Tap into your talent, ambition, and knowledge to bring us – and you – to new heights.We’re relentlessly curious. We push beyond the usual, the known, the “that’s just how it’s done.”We’re better together. We learn from, accept, respect, support, and value one another– and are creating something remarkable in the process.We serve our customers, always. We listen, question, respond, and strive for wow moments. We strive for better, not perfect. We won’t get it right the first time – or every time. We’ll provide a safe environment in which to make mistakes, iterate, improve, and grow.Our workplace is for everyone, as is our people powered platform. At Tripadvisor, we want you to bring your unique identities, abilities, and experiences, so we can collectively revolutionize travel and together find the good out there.If you need a reasonable accommodation or support during the application or the recruiting process due to a medical condition or disability, please reach out to your individual recruiter or send an email to AccessibleRecruiting@Tripadvisor.com and let us know the nature of your request . Please include the job requisition number in your message.



        
            Show more
          

          



        
            Show less",Mid-Senior level,Full-time,Information Technology,"Software Development, Technology, Information and Internet, and Travel Arrangements"
Energy Jobline,"London, England, United Kingdom",4 days ago,39 applicants,Blockchain Engineer,"UK Fully Remote6 to 12 month Fixed Term Contract / Possible ExtensionUp to £180,000 - Pro rataAre you looking to join a company where you can pioneer new blockchain products for an incredibly exciting global startup? Do you want to showcase your skills and talent and leave your legacy in a rapidly growing and emerging market?This company are a software development company that specialise and focus on producing cutting edge custom technology solutions based on their clients requirements. Working on creating and innovating blockchain products you will play a massive part in the company's next phase of momentous growth.In this role you will be in charge of creating, planning, implementing, and managing blockchain solutions. Your knowledge will be useful in the creation of smart contracts and decentralised apps (dApps), assuring scalability, security, and effectiveness. You will be responsible for developing, designing, implementing, and maintaining blockchain solutions from scratch with autonomy and independence in your work.The ideal candidate will be an experienced Blockchain Engineer with a track record of building, developing and maintaining blockchain products and solutions from the ground up. You will need to be knowledgeable in distributed systems, consensus mechanisms, cryptography, and software engineering concepts. You should also be well-versed in business requirements and the most recent developments and trends in blockchain technology. Strong programming skills in languages such as Solidity, Java, Python, or C++ is required and experience with blockchain development frameworks like Ethereum, Hyperledger, Binance Smart Chain is also expected.This is quite frankly an incredible opportunity to join a massively rewarding company where you can leave your mark for many years to come and play your part in exponential growth.The RoleCreate, plan, implement, and manage blockchain solutions.Utilise expertise in smart contract and dApp development.Ensure scalability, security, and effectiveness of solutions.Develop, design, implement, and maintain blockchain solutions from scratch.Operate with autonomy and independence in work tasks.Work remotely from UKThe PersonExperienced Blockchain Engineer with a history of building and maintaining blockchain products.Proficient in distributed systems, consensus mechanisms, cryptography, and software engineering.Well-versed in current business requirements and trends in blockchain technology.Demonstrated ability to develop and maintain blockchain solutions from inception.Strong understanding of the latest developments in blockchain technology.Strong programming skills in languages such as Solidity, Java, Python, or C++Experience with blockchain development frameworks like Ethereum, Hyperledger, Binance Smart ChainUK based
        


        
            Show more
          

          



        
            Show less",Entry level,Full-time,Engineering and Information Technology,Staffing and Recruiting
,,,,,,,,,
Few&Far,"London, England, United Kingdom",4 days ago,,Founding Engineer - AI StartUp,"Founding Engineer - AI StartUp - up to £140k (base) plus Equity“If you’re offered a seat on a rocket ship, don’t ask what seat. Just get on!” 🚀According to Sheryl Sandberg (former COO of Meta), that was the advice that Eric Schmidt, then CEO of a little known consumer Internet company called Google, gave her when she was on the job hunt way back in the mid to late noughties.And the rest ... as they say.... is History📈Like the software companies that became household names with the maturation of the internet, so too will a new wave of Unicorns emerge once the adaptation of AI technology goes from niche to mainstream.Few&Far have partnered with a company of similarly boundless talent & ambition that has the potential to play a part in that future. 🤖 🤗Here’s what’s cool about them:The Concept: creating software that will make you more productive at work (ambitious right!)The Founding team: 2nd time founders that sold their last venture to GoogleThe Investors: the same ones that invested in companies like Stripe, Nest and SnapHere’s what you’ll be doing: Turn the early prototype to a production-ready piece of software that will then be shipped to lots of early customersPlay a key role in defining the company’s engineering culture and best practicesHere’s what they are looking for: Full stack web application development knowledge using React.js and a variety of backend languagesRelevant experience building large-scale applicationsA desire to work with an ambitious Tech AI startup building that’s shaping the futureSo, if this sounds like you then please hit that apply button to find out more :)



        
            Show more
          

          



        
            Show less",Mid-Senior level,Full-time,Information Technology and Science,"IT Services and IT Consulting, Software Development, and Business Consulting and Services"
Huxley,"London, England, United Kingdom",5 days ago,59 applicants,IT Engineer,"My Asset Management Client is looking to bring in a IT Energy to join the team Within this role you will be responsible for the analysis of their IT estate, review of vendor/MSP agreements & services.Followed by project work around Data & Migration to the cloudRequirements:Background in Infrastructure & Technology experience - O365 suite, Wintel Environment.Background working with MSP, either on site or as an end client3 - 5 years experience Data, Controls around financial Data, storage, analysis, migration.Cloud - Azure, Hybrid environments.Experience working within Financial servicesBroad technology management experience - this role ranges from reporting back to senior stakeholders to deskside support.Experience mentoring & training IT Permanent staffBackground working withing a small firm or start up is essential 100-500 people.  Company Offerings: Competitive Market Salary (including a full discretionary annual bonus)Health and Wellness Benefits (free access to mental health support/counselling services)Private Company PensionMeal VouchersProfessional Development and Support (commitment to supporting continuous professional development for growth and progressionTeam Building Events/Socials (including an annual company ski trip, team outings, internal ad hoc celebrations, and company-sponsored events/partiesVolunteering and Community Engagement OpportunitiesPlease click here to find out more about our Key Information Documents. Please note that the documents provided contain generic information. If we are successful in finding you an assignment, you will receive a Key Information Document which will be specific to the vendor set-up you have chosen and your placement.To find out more about Huxley, please visit www.huxley.com Huxley, a trading division of SThree Partnership LLP is acting as an Employment Business in relation to this vacancy | Registered office | 1st Floor, 75 King William Street, London, EC4N 7BE, United Kingdom | Partnership Number | OC387148 England and Wales



        
            Show more
          

          



        
            Show less",Entry level,Full-time,Information Technology,IT Services and IT Consulting
,,,,,,,,,
CBSbutler,"England, United Kingdom",3 days ago,,Senior Threat Detection Analyst,"Senior Threat Detection AnalystUK wide - multiple locations available (Hybrid also available)£45,000 - £55,000 + bonusOur team is responsible for protection from Cyber Attack by various threat actors. Across Threat Intelligence, Detection, Incident Response and now Active Defence we work to evolve cyber operations as a world class capability.What you’ll be doing - Senior Threat Detection AnalystTriage, analyse and investigate alerts, log data and network traffic using the monitoring platforms and Internet resources to identify cyber-attacks / security incidentsProactive threat hunting across adversary behaviours for those threats not easily detected by existing use casesAct as a mentor and as an escalation point within the team for technical queriesEnsure timely and accurate communication of incidents to IT, network or security teamsEscalate suspected major security incidents / investigations where support is requiredDefine monitoring use cases and develop prototype rules with minimal supervision e.g. In response to intelligence or gaps in defencesBuild, test and deploy new detection capabilities across the environmentContribute to the development of the services through people, process and technology where appropriateYour skills and experiences - Senior Threat Detection AnalystBroad and detailed experience of technologies including but not limited to firewalls, IDS/IPS, Active Directory, endpoint protection, Windows Server, Linux, TCP/IP, Networks, Cloud, CDN's and Vulnerability ManagementA strong technical background with a detailed knowledge of cyber security, computer networks and operating systemsAnalytical background and comfortable analysing and interpreting large and complex data sets and articulating the story behind any observations along with providing conclusions and recommendationsKnowledge and experience of using tools to dissect common threats to produce useable IOCs. E.g. Malicious document analysisDetailed knowledge of the current threat landscape, the TTPs frequently employed in those attacks and how we can investigate and mitigate theseRelevant Vendor and GIAC Qualifications or equivalent proven industry experiencePrevious Security Operations, investigative or other relevant experience



        
            Show more
          

          



        
            Show less",Mid-Senior level,Full-time,Information Technology,"Computer and Network Security, Technology, Information and Media, and Defense and Space Manufacturing"
,,,,,,,,,
Taylor Root,"London, England, United Kingdom",4 days ago,,Data Scientist,"A Global Insurer are looking to hire a Data Scientist.This is great opportunity to join a well established and large team that has a direct impact of the business providing a whole host of services from product development to analytics across Marketing, Underwriting and Pricing. Data Scientists with strong coding abilities are preferred. Insurance experience is a plus but not mandatory.ResponsibilitiesDevelop predictive models and analytic solutions, with moderate supervision, to support underwriting, pricing, and marketing functions within the Company.Collaborate in brainstorming potential data sources for predictive variables, identifying, acquiring, evaluating, and documenting data from internal and external sources.Extract and manipulate data using data management tools from various sources, understanding and combining data to create analytics datasets.Analyze data, draw meaningful conclusions, and contribute to developing solutions to enhance profitability and/or growth.Introduce innovative methodologies, algorithms, tools, and technologies to address assigned problems.Communicate findings to business partners, ensuring successful integration of projects into business processes.Participate in developing solutions to implement models into production, collaborating with IT in model design and testing.Support business requests requiring statistical analysis and collaborate with other analytics teams to achieve objectives.Build partnerships with key counterparts and monitor the performance and usage of models, ensuring reports meet audience needs. QualificationsMinimum of a bachelor’s degree, preferably in Statistics, Mathematics, Analytics, or Computer Science. Advanced degree in Statistics or Predictive Analytics is strongly preferred.3+ years of predictive analytics experience, preferably in the Insurance industry or Financial Services.Proficiency in Python, including developing complex functions and classes within an automated framework.Data engineering skills, including visualization (histogram, heat map, interaction plots), data cleaning, and SQLDW schema creation.Modeling expertise in XG Boost, logistic regression, linear regression (severity and frequency modeling), model scoring, and interpretation.Automation skills, building functions and sklearn pipelines, comfortable with yaml files for configuring inputs.Familiarity with tools such as Databricks, VS Code, Github, and SQL server.Intermediate knowledge in statistical analysis and multivariate procedures; knowledge of Machine Learning techniques and AI is a plus.Experience with a statistical package (Python, R), data management (SQL), and/or programming is required; experience with Databricks is a plus.Experience with text analytics is a plus.Proficient in Microsoft Suite applications



        
            Show more
          

          



        
            Show less",Mid-Senior level,Full-time,Engineering,Insurance and Financial Services
,,,,,,,,,
